Customer_ID,Last_Order_Date,Recency_Days,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,Value_Segment
CUST-0968,2025-09-14,108,3,15105.51,1,1,1,111,Lost Customers,Low Value
CUST-0969,2025-08-31,122,6,721829.08,1,3,5,135,At Risk,High Value
CUST-0970,2025-12-13,18,9,371261.82,4,5,3,453,Loyal Customers,Medium Value
CUST-0971,2025-11-18,43,4,223676.41999999998,3,1,2,312,Potential Customers,Low Value
CUST-0972,2025-11-12,49,5,23528.559999999998,2,2,1,221,Lost Customers,Low Value
CUST-0973,2025-08-31,122,10,468287.85,1,5,4,154,At Risk,Medium Value
CUST-0974,2025-10-06,86,7,581673.22,1,3,4,134,At Risk,High Value
CUST-0975,2025-07-25,159,4,131738.56,1,1,1,111,Lost Customers,Low Value
CUST-0976,2025-12-21,10,9,444846.64,5,5,4,554,Champions,Medium Value
CUST-0977,2025-12-15,16,6,275596.88,4,3,2,432,Loyal Customers,Medium Value
CUST-0978,2025-12-26,5,7,515276.01,5,3,4,534,Loyal Customers,High Value
CUST-0979,2025-11-05,56,5,80374.31,2,2,1,221,Lost Customers,Low Value
CUST-0980,2025-12-18,13,4,244134.41999999998,4,1,2,412,New Customers,Low Value
CUST-0981,2025-11-26,35,14,676868.92,3,5,5,355,Loyal Customers,High Value
CUST-0982,2025-10-18,74,4,235700.16999999998,2,1,2,212,Lost Customers,Low Value
CUST-0983,2025-12-19,12,7,542209.84,4,3,4,434,Loyal Customers,High Value
CUST-0984,2025-12-11,20,14,1088095.1400000001,4,5,5,455,Champions,High Value
CUST-0985,2025-12-08,23,6,606344.58,4,3,4,434,Loyal Customers,High Value
CUST-0986,2025-12-15,16,7,426765.67,4,3,3,433,Loyal Customers,Medium Value
CUST-0987,2025-11-23,38,3,237869.63,3,1,2,312,Potential Customers,Low Value
CUST-0988,2025-12-06,25,11,169166.81,4,5,2,452,Loyal Customers,Low Value
CUST-0989,2025-12-26,5,11,322428.29,5,5,3,553,Loyal Customers,Medium Value
CUST-0990,2025-12-20,11,9,426361.77,5,5,3,553,Loyal Customers,Medium Value
CUST-0991,2025-12-14,17,10,816171.65,4,5,5,455,Champions,High Value
CUST-0992,2025-11-09,52,8,444156.66,2,4,4,244,At Risk,Medium Value
CUST-0993,2025-11-04,57,8,230648.48,2,4,2,242,At Risk,Low Value
CUST-0994,2025-12-20,11,9,680596.81,5,5,5,555,Champions,High Value
CUST-0995,2025-11-11,50,6,149595.12,2,3,1,231,At Risk,Low Value
CUST-0996,2025-06-22,192,6,520200.48,1,3,4,134,At Risk,High Value
CUST-0997,2025-11-09,52,2,57198.34,2,1,1,211,Lost Customers,Low Value
CUST-0998,2025-12-18,13,8,463158.94999999995,4,4,4,444,Champions,Medium Value
CUST-0999,2025-12-30,1,8,1109371.62,5,4,5,545,Champions,High Value
CUST-1000,2025-10-17,75,8,134862.98,2,4,1,241,At Risk,Low Value
CUST-1001,2025-10-07,85,6,279911.18,2,3,2,232,At Risk,Medium Value
CUST-1002,2025-10-19,73,9,1198213.17,2,5,5,255,At Risk,High Value
CUST-1003,2025-12-18,13,8,301837.39,4,4,3,443,Loyal Customers,Medium Value
CUST-1004,2025-12-03,28,5,102971.84,3,2,1,321,Potential Customers,Low Value
CUST-1005,2025-11-11,50,5,69531.74,2,2,1,221,Lost Customers,Low Value
CUST-1006,2025-01-21,344,1,33085.46,1,1,1,111,Lost Customers,Low Value
CUST-1007,2025-10-19,73,5,613347.61,2,2,4,224,Lost Customers,High Value
CUST-1008,2025-12-20,11,8,611013.12,5,4,4,544,Champions,High Value
CUST-1009,2025-12-11,20,9,568488.5,4,5,4,454,Champions,High Value
CUST-1010,2025-08-27,126,4,72776.78,1,1,1,111,Lost Customers,Low Value
CUST-1011,2025-12-28,3,5,255903.40000000002,5,2,2,522,New Customers,Medium Value
CUST-1012,2025-06-19,195,2,5543.38,1,1,1,111,Lost Customers,Low Value
CUST-1013,2025-10-21,71,7,65661.84,2,3,1,231,At Risk,Low Value
CUST-1014,2025-12-29,2,9,757570.51,5,5,5,555,Champions,High Value
CUST-1015,2025-11-27,34,3,553870.65,3,1,4,314,Potential Customers,High Value
CUST-1016,2025-12-03,28,4,454737.87,3,1,4,314,Potential Customers,Medium Value
CUST-1017,2025-11-05,56,13,353212.64,2,5,3,253,At Risk,Medium Value
CUST-1018,2025-11-08,53,3,167336.88,2,1,2,212,Lost Customers,Low Value
CUST-1019,2025-11-24,37,10,612262.83,3,5,4,354,Loyal Customers,High Value
CUST-1020,2025-08-03,150,3,221869.03,1,1,2,112,Lost Customers,Low Value
CUST-1021,2025-11-09,52,11,556169.37,2,5,4,254,At Risk,High Value
CUST-1022,2025-12-11,20,12,823314.85,4,5,5,455,Champions,High Value
CUST-1023,2025-11-19,42,10,719532.08,3,5,5,355,Loyal Customers,High Value
CUST-1024,2025-11-15,46,5,141275.57,3,2,1,321,Potential Customers,Low Value
CUST-1025,2025-07-11,173,6,307030.4,1,3,3,133,At Risk,Medium Value
CUST-1026,2025-09-17,105,6,345358.32,1,3,3,133,At Risk,Medium Value
CUST-1027,2025-12-22,9,7,326507.58,5,3,3,533,Loyal Customers,Medium Value
CUST-1028,2025-11-16,45,9,117384.94,3,5,1,351,Loyal Customers,Low Value
CUST-1029,2025-12-11,20,8,743957.18,4,4,5,445,Champions,High Value
CUST-1030,2025-12-31,0,4,372402.59,5,1,3,513,New Customers,Medium Value
CUST-1031,2025-12-08,23,9,514570.84,4,5,4,454,Champions,High Value
CUST-1032,2025-12-20,11,7,214083.58000000002,5,3,2,532,Loyal Customers,Low Value
CUST-1033,2025-12-23,8,5,422348.05000000005,5,2,3,523,New Customers,Medium Value
CUST-1034,2025-11-14,47,2,10020.08,3,1,1,311,Potential Customers,Low Value
CUST-1035,2025-11-03,58,5,98352.68,2,2,1,221,Lost Customers,Low Value
CUST-1036,2025-11-30,31,8,492697.4,3,4,4,344,Loyal Customers,High Value
CUST-1037,2025-12-30,1,11,1191813.94,5,5,5,555,Champions,High Value
CUST-1038,2025-12-31,0,9,301762.48,5,5,3,553,Loyal Customers,Medium Value
CUST-1039,2025-11-27,34,4,380172.54000000004,3,1,3,313,Potential Customers,Medium Value
CUST-1040,2025-11-26,35,8,130004.22,3,4,1,341,Loyal Customers,Low Value
CUST-1041,2025-12-19,12,3,133577.15999999997,4,1,1,411,New Customers,Low Value
CUST-1042,2025-11-13,48,11,1318711.74,3,5,5,355,Loyal Customers,High Value
CUST-1043,2025-11-12,49,8,664859.1,2,4,5,245,At Risk,High Value
CUST-1044,2025-11-14,47,6,185657.2,3,3,2,332,Loyal Customers,Low Value
CUST-1045,2025-10-19,73,5,156052.32,2,2,1,221,Lost Customers,Low Value
CUST-1046,2025-12-25,6,10,767547.96,5,5,5,555,Champions,High Value
CUST-1048,2025-12-07,24,8,206676.91999999998,4,4,2,442,Loyal Customers,Low Value
CUST-1049,2025-10-17,75,4,212919.27000000002,2,1,2,212,Lost Customers,Low Value
CUST-1050,2025-11-21,40,11,274000.13,3,5,2,352,Loyal Customers,Medium Value
CUST-1051,2025-10-19,73,2,4866.05,2,1,1,211,Lost Customers,Low Value
CUST-1052,2025-10-14,78,4,37997.729999999996,2,1,1,211,Lost Customers,Low Value
CUST-1053,2025-12-02,29,9,263586.47000000003,3,5,2,352,Loyal Customers,Medium Value
CUST-1054,2025-12-22,9,10,555892.17,5,5,4,554,Champions,High Value
CUST-1055,2025-12-25,6,8,478316.06999999995,5,4,4,544,Champions,Medium Value
CUST-1056,2025-12-12,19,17,1062621.44,4,5,5,455,Champions,High Value
CUST-1057,2025-11-28,33,6,383219.22,3,3,3,333,Loyal Customers,Medium Value
CUST-1058,2025-12-29,2,11,738864.45,5,5,5,555,Champions,High Value
CUST-1059,2025-12-31,0,3,136948.5,5,1,1,511,New Customers,Low Value
CUST-1060,2025-12-03,28,6,576636.6,3,3,4,334,Loyal Customers,High Value
CUST-1061,2025-09-08,114,9,1193707.05,1,5,5,155,At Risk,High Value
CUST-1062,2025-10-02,90,6,64147.31,1,3,1,131,At Risk,Low Value
CUST-1063,2025-11-10,51,5,266368.31,2,2,2,222,Lost Customers,Medium Value
CUST-1064,2025-12-05,26,8,856964.97,4,4,5,445,Champions,High Value
CUST-1065,2025-12-20,11,6,217356.33,5,3,2,532,Loyal Customers,Low Value
CUST-1066,2025-11-25,36,7,541261.26,3,3,4,334,Loyal Customers,High Value
CUST-1067,2025-05-29,216,3,198406.16999999998,1,1,2,112,Lost Customers,Low Value
CUST-1068,2025-08-05,148,3,166791.41,1,1,2,112,Lost Customers,Low Value
CUST-1069,2025-10-08,84,7,782309.11,2,4,5,245,At Risk,High Value
CUST-1070,2025-11-27,34,7,492378.57,3,4,4,344,Loyal Customers,High Value
CUST-1071,2025-09-09,113,7,323897.85,1,4,3,143,At Risk,Medium Value
CUST-1072,2025-12-20,11,9,1170856.39,5,5,5,555,Champions,High Value
CUST-1073,2025-05-15,230,4,138929.19,1,1,1,111,Lost Customers,Low Value
CUST-1074,2025-10-28,64,8,448163.53,2,4,4,244,At Risk,Medium Value
CUST-1075,2025-12-22,9,8,483438.8,5,4,4,544,Champions,Medium Value
CUST-1076,2025-10-28,64,10,393913.36,2,5,3,253,At Risk,Medium Value
CUST-1077,2025-12-08,23,4,130060.86,4,1,1,411,New Customers,Low Value
CUST-1078,2025-09-02,120,4,148213.09,1,1,1,111,Lost Customers,Low Value
CUST-1079,2025-06-30,184,4,121126.79000000001,1,1,1,111,Lost Customers,Low Value
CUST-1080,2025-11-13,48,9,1059193.76,3,5,5,355,Loyal Customers,High Value
CUST-1081,2025-12-03,28,5,196765.99,3,2,2,322,Potential Customers,Low Value
CUST-1082,2025-12-24,7,4,220359.09,5,1,2,512,New Customers,Low Value
CUST-1083,2025-10-21,71,7,402966.5,2,4,3,243,At Risk,Medium Value
CUST-1084,2025-11-27,34,3,284501.65,3,1,3,313,Potential Customers,Medium Value
CUST-1085,2025-11-01,60,12,213455.55000000002,2,5,2,252,At Risk,Low Value
CUST-1086,2025-12-08,23,11,407657.33,4,5,3,453,Loyal Customers,Medium Value
CUST-1087,2025-12-20,11,7,715231.83,5,4,5,545,Champions,High Value
CUST-1088,2025-07-28,156,3,100021.33,1,1,1,111,Lost Customers,Low Value
CUST-1089,2025-10-23,69,8,401889.06000000006,2,4,3,243,At Risk,Medium Value
CUST-1090,2025-12-10,21,9,479632.56,4,5,4,454,Champions,Medium Value
CUST-1091,2025-11-14,47,10,539255.52,3,5,4,354,Loyal Customers,High Value
CUST-1092,2025-11-22,39,9,851685.07,3,5,5,355,Loyal Customers,High Value
CUST-1093,2025-12-16,15,6,405638.23,4,3,3,433,Loyal Customers,Medium Value
CUST-1094,2025-12-15,16,8,572770.8,4,4,4,444,Champions,High Value
CUST-1095,2025-12-10,21,10,150098.13,4,5,1,451,Loyal Customers,Low Value
CUST-1096,2025-11-21,40,6,322529.28,3,3,3,333,Loyal Customers,Medium Value
CUST-1097,2025-11-12,49,8,514537.19,2,4,4,244,At Risk,High Value
CUST-1098,2025-12-23,8,8,759506.14,5,4,5,545,Champions,High Value
CUST-1099,2025-12-18,13,5,298178.97,4,2,3,423,New Customers,Medium Value
CUST-1100,2025-07-05,179,2,52196.6,1,1,1,111,Lost Customers,Low Value
CUST-1101,2025-12-18,13,12,380440.49,4,5,3,453,Loyal Customers,Medium Value
CUST-1102,2025-12-21,10,2,11728.68,5,1,1,511,New Customers,Low Value
CUST-1103,2025-12-12,19,12,840505.04,4,5,5,455,Champions,High Value
CUST-1104,2025-12-27,4,9,334828.59,5,5,3,553,Loyal Customers,Medium Value
CUST-1105,2025-12-16,15,4,237105.49,4,1,2,412,New Customers,Low Value
CUST-1106,2025-12-15,16,7,480048.35,4,4,4,444,Champions,Medium Value
CUST-1107,2025-09-25,97,6,416923.91000000003,1,3,3,133,At Risk,Medium Value
CUST-1108,2025-02-23,311,3,506636.27999999997,1,1,4,114,Lost Customers,High Value
CUST-1109,2025-11-24,37,6,680459.95,3,3,5,335,Loyal Customers,High Value
CUST-1110,2025-12-18,13,12,568415.89,4,5,4,454,Champions,High Value
CUST-1111,2025-12-20,11,4,113134.82,5,1,1,511,New Customers,Low Value
CUST-1112,2025-09-17,105,2,26892.85,1,1,1,111,Lost Customers,Low Value
CUST-1113,2025-09-26,96,7,595979.89,1,4,4,144,At Risk,High Value
CUST-1114,2025-10-16,76,6,319065.33999999997,2,3,3,233,At Risk,Medium Value
CUST-1115,2025-11-15,46,10,548710.53,3,5,4,354,Loyal Customers,High Value
CUST-1116,2025-10-18,74,6,336318.92,2,3,3,233,At Risk,Medium Value
CUST-1117,2025-12-29,2,9,282537.05,5,5,2,552,Loyal Customers,Medium Value
CUST-1118,2025-10-27,65,7,365502.4,2,4,3,243,At Risk,Medium Value
CUST-1119,2025-11-24,37,8,415730.23,3,4,3,343,Loyal Customers,Medium Value
CUST-1120,2025-12-13,18,11,484998.87,4,5,4,454,Champions,Medium Value
CUST-1121,2025-10-10,82,7,1114150.86,2,4,5,245,At Risk,High Value
CUST-1122,2025-11-20,41,7,528863.58,3,4,4,344,Loyal Customers,High Value
CUST-1123,2025-10-02,90,6,651135.65,1,3,5,135,At Risk,High Value
CUST-1124,2025-12-17,14,14,1217297.1,4,5,5,455,Champions,High Value
CUST-1125,2025-11-21,40,5,585822.88,3,2,4,324,Potential Customers,High Value
CUST-1126,2025-12-18,13,4,491546.01999999996,4,1,4,414,New Customers,High Value
CUST-1127,2025-11-03,58,7,182086.38,2,4,2,242,At Risk,Low Value
CUST-1128,2025-11-16,45,7,213271.29,3,4,2,342,Loyal Customers,Low Value
CUST-1129,2025-11-10,51,10,883993.94,2,5,5,255,At Risk,High Value
CUST-1130,2025-08-24,129,11,934695.92,1,5,5,155,At Risk,High Value
CUST-1131,2025-12-28,3,2,83104.29000000001,5,1,1,511,New Customers,Low Value
CUST-1132,2025-09-30,92,3,365939.6,1,1,3,113,Lost Customers,Medium Value
CUST-1133,2025-11-28,33,8,133775.71,3,4,1,341,Loyal Customers,Low Value
CUST-1134,2025-12-07,24,7,322427.83,4,4,3,443,Loyal Customers,Medium Value
CUST-1135,2025-11-18,43,5,198589.3,3,2,2,322,Potential Customers,Low Value
CUST-1136,2025-08-15,138,11,704373.8099999999,1,5,5,155,At Risk,High Value
CUST-1137,2025-10-23,69,5,636616.85,2,2,5,225,Lost Customers,High Value
CUST-1138,2025-12-24,7,6,543381.63,5,3,4,534,Loyal Customers,High Value
CUST-1139,2025-08-21,132,7,711687.1799999999,1,4,5,145,At Risk,High Value
CUST-1140,2025-07-01,183,3,216113.3,1,1,2,112,Lost Customers,Low Value
CUST-1141,2025-12-08,23,10,504901.14,4,5,4,454,Champions,High Value
CUST-1142,2025-12-15,16,6,88973.34,4,3,1,431,Loyal Customers,Low Value
CUST-1143,2025-09-26,96,3,28113.75,1,1,1,111,Lost Customers,Low Value
CUST-1144,2025-11-25,36,5,344737.72,3,2,3,323,Potential Customers,Medium Value
CUST-1145,2025-12-04,27,12,932193.21,3,5,5,355,Loyal Customers,High Value
CUST-1146,2025-12-02,29,8,390675.16,3,4,3,343,Loyal Customers,Medium Value
CUST-1147,2025-12-30,1,2,67600.78,5,1,1,511,New Customers,Low Value
CUST-1148,2025-10-31,61,6,129341.37999999999,2,3,1,231,At Risk,Low Value
CUST-1149,2025-11-04,57,4,301397.69,2,1,3,213,Lost Customers,Medium Value
CUST-1150,2025-09-12,110,5,266577.26,1,2,2,122,Lost Customers,Medium Value
CUST-1151,2025-12-04,27,7,130809.43,3,4,1,341,Loyal Customers,Low Value
CUST-1152,2025-11-15,46,5,568868.17,3,2,4,324,Potential Customers,High Value
CUST-1153,2025-12-05,26,5,651184.25,4,2,5,425,New Customers,High Value
CUST-1154,2025-08-17,136,10,689997.1,1,5,5,155,At Risk,High Value
CUST-1155,2025-12-26,5,10,262958.19,5,5,2,552,Loyal Customers,Medium Value
CUST-1156,2025-12-16,15,7,704902.2400000001,4,4,5,445,Champions,High Value
CUST-1157,2025-11-17,44,7,408546.86000000004,3,4,3,343,Loyal Customers,Medium Value
CUST-1158,2025-10-16,76,7,338065.8,2,4,3,243,At Risk,Medium Value
CUST-1159,2025-12-23,8,6,219703.44,5,3,2,532,Loyal Customers,Low Value
CUST-1160,2025-11-28,33,11,938602.06,3,5,5,355,Loyal Customers,High Value
CUST-1161,2025-11-05,56,9,826315.76,2,5,5,255,At Risk,High Value
CUST-1162,2025-07-01,183,5,351490.06,1,2,3,123,Lost Customers,Medium Value
CUST-1163,2025-09-19,103,5,94431.74,1,2,1,121,Lost Customers,Low Value
CUST-1164,2025-11-12,49,6,244748.75999999998,2,3,2,232,At Risk,Low Value
CUST-1165,2025-10-26,66,6,187048.85,2,3,2,232,At Risk,Low Value
CUST-1166,2025-12-05,26,8,300381.52999999997,4,4,3,443,Loyal Customers,Medium Value
CUST-1167,2025-10-17,75,4,389661.88,2,1,3,213,Lost Customers,Medium Value
CUST-1168,2025-11-04,57,6,371497.25,2,3,3,233,At Risk,Medium Value
CUST-1169,2025-10-10,82,9,539757.0499999999,2,5,4,254,At Risk,High Value
CUST-1170,2025-12-02,29,5,147742.36,3,2,1,321,Potential Customers,Low Value
CUST-1171,2025-12-11,20,6,201782.23,4,3,2,432,Loyal Customers,Low Value
CUST-1172,2025-12-06,25,6,692009.81,4,3,5,435,Loyal Customers,High Value
CUST-1173,2025-12-31,0,8,157396.78,5,4,1,541,Loyal Customers,Low Value
CUST-1174,2025-10-15,77,4,38168.06,2,1,1,211,Lost Customers,Low Value
CUST-1175,2025-12-31,0,13,1406884.82,5,5,5,555,Champions,High Value
CUST-1176,2025-12-24,7,13,504202.04,5,5,4,554,Champions,High Value
CUST-1177,2025-08-12,141,5,273927.35,1,2,2,122,Lost Customers,Medium Value
CUST-1178,2025-12-08,23,6,860719.5599999999,4,3,5,435,Loyal Customers,High Value
CUST-1179,2025-12-11,20,7,520015.69,4,4,4,444,Champions,High Value
CUST-1180,2025-11-27,34,5,364602.26,3,2,3,323,Potential Customers,Medium Value
CUST-1181,2025-12-17,14,10,328676.33999999997,4,5,3,453,Loyal Customers,Medium Value
CUST-1182,2025-10-31,61,5,277189.43,2,2,2,222,Lost Customers,Medium Value
CUST-1183,2025-08-17,136,5,74055.41,1,2,1,121,Lost Customers,Low Value
CUST-1184,2025-12-31,0,7,542204.53,5,4,4,544,Champions,High Value
CUST-1185,2025-07-14,170,3,71567.52,1,1,1,111,Lost Customers,Low Value
CUST-1186,2025-12-09,22,10,854516.02,4,5,5,455,Champions,High Value
CUST-1187,2025-09-25,97,5,225482.07,1,2,2,122,Lost Customers,Low Value
CUST-1188,2025-11-06,55,4,421079.49,2,1,3,213,Lost Customers,Medium Value
CUST-1189,2025-11-05,56,13,503073.0,2,5,4,254,At Risk,High Value
CUST-1190,2025-10-26,66,5,170012.25,2,2,2,222,Lost Customers,Low Value
CUST-1191,2025-12-08,23,9,452142.61,4,5,4,454,Champions,Medium Value
CUST-1192,2025-08-28,125,5,660874.18,1,2,5,125,Lost Customers,High Value
CUST-1193,2025-12-29,2,4,21169.08,5,1,1,511,New Customers,Low Value
CUST-1194,2025-12-30,1,10,667549.4099999999,5,5,5,555,Champions,High Value
CUST-1195,2025-11-18,43,6,320780.57,3,3,3,333,Loyal Customers,Medium Value
CUST-1196,2025-12-15,16,5,428086.41000000003,4,2,4,424,New Customers,Medium Value
CUST-1197,2025-12-16,15,8,713467.37,4,4,5,445,Champions,High Value
CUST-1198,2025-11-30,31,8,303342.95999999996,3,4,3,343,Loyal Customers,Medium Value
CUST-1199,2025-10-21,71,9,452479.4,2,5,4,254,At Risk,Medium Value
CUST-1200,2025-10-13,79,4,74383.98000000001,2,1,1,211,Lost Customers,Low Value
CUST-1201,2025-12-12,19,8,440189.58999999997,4,4,4,444,Champions,Medium Value
CUST-1202,2025-12-16,15,6,144141.59000000003,4,3,1,431,Loyal Customers,Low Value
CUST-1203,2025-12-27,4,9,316862.54,5,5,3,553,Loyal Customers,Medium Value
CUST-1204,2025-12-09,22,4,130443.23,4,1,1,411,New Customers,Low Value
CUST-1205,2025-12-31,0,5,109230.66,5,2,1,521,New Customers,Low Value
CUST-1206,2025-05-15,230,3,171123.97,1,1,2,112,Lost Customers,Low Value
CUST-1207,2025-10-30,62,7,81923.12,2,4,1,241,At Risk,Low Value
CUST-1208,2025-03-25,281,2,114132.61,1,1,1,111,Lost Customers,Low Value
CUST-1209,2025-12-06,25,4,241650.34000000003,4,1,2,412,New Customers,Low Value
CUST-1210,2025-12-01,30,6,119982.38,3,3,1,331,Loyal Customers,Low Value
CUST-1211,2025-11-19,42,8,589237.73,3,4,4,344,Loyal Customers,High Value
CUST-1212,2025-08-15,138,5,249870.38999999998,1,2,2,122,Lost Customers,Medium Value
CUST-1213,2025-11-30,31,5,183783.28,3,2,2,322,Potential Customers,Low Value
CUST-1214,2025-12-30,1,6,213625.66999999998,5,3,2,532,Loyal Customers,Low Value
CUST-1215,2025-11-12,49,7,410396.47,2,4,3,243,At Risk,Medium Value
CUST-1216,2025-12-27,4,5,473039.51,5,2,4,524,New Customers,Medium Value
CUST-1217,2025-12-26,5,5,57198.82,5,2,1,521,New Customers,Low Value
CUST-1218,2025-12-10,21,12,643366.22,4,5,5,455,Champions,High Value
CUST-1220,2025-10-30,62,5,797077.66,2,2,5,225,Lost Customers,High Value
CUST-1221,2025-12-05,26,9,601924.8600000001,4,5,4,454,Champions,High Value
CUST-1222,2025-10-04,88,6,204208.55,1,3,2,132,At Risk,Low Value
CUST-1223,2025-12-09,22,8,869674.36,4,4,5,445,Champions,High Value
CUST-1224,2025-12-16,15,9,616197.9600000001,4,5,4,454,Champions,High Value
CUST-1225,2025-09-14,108,6,141806.0,1,3,1,131,At Risk,Low Value
CUST-1226,2025-12-21,10,7,205569.67,5,4,2,542,Loyal Customers,Low Value
CUST-1227,2025-09-29,93,3,15328.73,1,1,1,111,Lost Customers,Low Value
CUST-1228,2025-12-30,1,6,219391.57,5,3,2,532,Loyal Customers,Low Value
CUST-1229,2025-11-09,52,7,687074.9199999999,2,4,5,245,At Risk,High Value
CUST-1230,2025-10-28,64,7,311118.05,2,4,3,243,At Risk,Medium Value
CUST-1231,2025-08-28,125,4,105292.26,1,1,1,111,Lost Customers,Low Value
CUST-1232,2025-11-25,36,7,813583.33,3,4,5,345,Loyal Customers,High Value
CUST-1233,2025-08-25,128,6,211862.5,1,3,2,132,At Risk,Low Value
CUST-1234,2025-12-20,11,4,717642.9500000001,5,1,5,515,New Customers,High Value
CUST-1235,2025-12-07,24,9,356405.52,4,5,3,453,Loyal Customers,Medium Value
CUST-1236,2025-11-29,32,3,724907.46,3,1,5,315,Potential Customers,High Value
CUST-1237,2025-12-23,8,9,629842.7,5,5,5,555,Champions,High Value
CUST-1238,2025-09-21,101,3,71038.1,1,1,1,111,Lost Customers,Low Value
CUST-1239,2025-12-21,10,9,588574.48,5,5,4,554,Champions,High Value
CUST-1240,2025-12-10,21,8,747089.2999999999,4,4,5,445,Champions,High Value
CUST-1241,2025-11-29,32,4,271917.48,3,1,2,312,Potential Customers,Medium Value
CUST-1242,2025-10-30,62,7,161451.01,2,4,1,241,At Risk,Low Value
CUST-1243,2025-07-28,156,7,1350190.81,1,4,5,145,At Risk,High Value
CUST-1244,2025-12-29,2,8,446719.2,5,4,4,544,Champions,Medium Value
CUST-1245,2025-11-25,36,3,57835.7,3,1,1,311,Potential Customers,Low Value
CUST-1246,2025-10-18,74,6,292029.64,2,3,3,233,At Risk,Medium Value
CUST-1247,2025-08-22,131,4,99957.7,1,1,1,111,Lost Customers,Low Value
CUST-1248,2025-10-21,71,2,17709.050000000003,2,1,1,211,Lost Customers,Low Value
CUST-1249,2025-12-29,2,7,228511.4,5,4,2,542,Loyal Customers,Low Value
CUST-1250,2025-12-26,5,7,201373.49,5,4,2,542,Loyal Customers,Low Value
CUST-1251,2025-10-21,71,7,264913.99,2,4,2,242,At Risk,Medium Value
CUST-1252,2025-11-03,58,5,264175.15,2,2,2,222,Lost Customers,Medium Value
CUST-1253,2025-12-20,11,6,146827.03,5,3,1,531,Loyal Customers,Low Value
CUST-1254,2025-12-21,10,8,423142.17,5,4,3,543,Loyal Customers,Medium Value
CUST-1255,2025-10-23,69,5,111270.12,2,2,1,221,Lost Customers,Low Value
CUST-1256,2025-11-07,54,7,273604.26,2,4,2,242,At Risk,Medium Value
CUST-1257,2025-12-28,3,4,83852.86,5,1,1,511,New Customers,Low Value
CUST-1258,2025-12-18,13,11,419585.22,4,5,3,453,Loyal Customers,Medium Value
CUST-1259,2025-12-23,8,6,126036.97,5,3,1,531,Loyal Customers,Low Value
CUST-1260,2025-11-25,36,12,1344448.39,3,5,5,355,Loyal Customers,High Value
CUST-1261,2025-12-19,12,8,245992.94999999998,4,4,2,442,Loyal Customers,Medium Value
CUST-1262,2025-08-24,129,3,227488.3,1,1,2,112,Lost Customers,Low Value
CUST-1263,2025-12-11,20,6,185381.32,4,3,2,432,Loyal Customers,Low Value
CUST-1264,2025-11-01,60,9,394368.25,2,5,3,253,At Risk,Medium Value
CUST-1265,2025-12-15,16,8,682431.03,4,4,5,445,Champions,High Value
CUST-1266,2025-11-23,38,5,166430.21,3,2,2,322,Potential Customers,Low Value
CUST-1267,2025-08-07,146,6,638965.63,1,3,5,135,At Risk,High Value
CUST-1268,2025-11-24,37,3,101290.66,3,1,1,311,Potential Customers,Low Value
CUST-1269,2025-12-18,13,9,126745.90999999999,4,5,1,451,Loyal Customers,Low Value
CUST-1270,2025-11-28,33,9,543188.48,3,5,4,354,Loyal Customers,High Value
CUST-1271,2025-12-24,7,3,447125.3,5,1,4,514,New Customers,Medium Value
CUST-1272,2025-12-20,11,6,107686.67,5,3,1,531,Loyal Customers,Low Value
CUST-1273,2025-12-03,28,6,385087.41000000003,3,3,3,333,Loyal Customers,Medium Value
CUST-1274,2025-12-27,4,12,884481.7,5,5,5,555,Champions,High Value
CUST-1275,2025-10-05,87,5,384664.34,1,2,3,123,Lost Customers,Medium Value
CUST-1276,2025-12-01,30,9,761787.21,3,5,5,355,Loyal Customers,High Value
CUST-1277,2025-11-22,39,4,109568.40000000001,3,1,1,311,Potential Customers,Low Value
CUST-1278,2025-11-18,43,7,461312.76,3,4,4,344,Loyal Customers,Medium Value
CUST-1279,2025-09-27,95,4,231590.96,1,1,2,112,Lost Customers,Low Value
CUST-1280,2025-12-11,20,4,200543.89,4,1,2,412,New Customers,Low Value
CUST-1281,2025-12-29,2,6,592564.97,5,3,4,534,Loyal Customers,High Value
CUST-1282,2025-11-07,54,15,1150859.35,2,5,5,255,At Risk,High Value
CUST-1283,2025-12-03,28,4,50262.240000000005,3,1,1,311,Potential Customers,Low Value
CUST-1284,2025-12-22,9,6,560012.1900000001,5,3,4,534,Loyal Customers,High Value
CUST-1285,2025-12-11,20,11,616903.6,4,5,4,454,Champions,High Value
CUST-1286,2025-11-12,49,12,985688.8300000001,2,5,5,255,At Risk,High Value
CUST-1287,2025-11-10,51,3,102229.83,2,1,1,211,Lost Customers,Low Value
CUST-1288,2025-07-26,158,4,812255.16,1,1,5,115,Lost Customers,High Value
CUST-1289,2025-07-11,173,4,494334.26,1,1,4,114,Lost Customers,High Value
CUST-1290,2025-10-13,79,3,40660.21,2,1,1,211,Lost Customers,Low Value
CUST-1291,2025-12-17,14,9,787452.75,4,5,5,455,Champions,High Value
CUST-1292,2025-10-01,91,4,418009.14,1,1,3,113,Lost Customers,Medium Value
CUST-1293,2025-09-28,94,6,253189.12,1,3,2,132,At Risk,Medium Value
CUST-1294,2025-12-30,1,5,484047.9,5,2,4,524,New Customers,Medium Value
